actives,decoys,cid
C1C(CN1)/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,Nc1nc(NC(=O)NC2CCc3ncccc32)ccc1Br,163239257
C1C(CN1)/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CCC1(C(=O)Nc2cc(Br)nc(C(=O)NC(=O)NC)c2)CCC1,163239257
C1C(CN1)/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,C=CC(=C)NN=C(Br)C(O)CNC(=O)C(=O)NCc1cccnc1,163239257
C1C(CN1)/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CC1CCC(CN)=C(C(N)=O)CNC(=O)N(C)CCC(=O)N1C,163239257
C1C(CN1)/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CCC(=O)Nc1ccc(Br)cc1NC(=O)NC(=O)N1CCCC1,163239257
C1C(CN1)/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,Cc1c(Br)cccc1C(=O)NNC(=O)c1ccnc(C(N)=O)c1N,163239257
C1C(CN1)/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CCNC(=O)COc1ccc(NC(=O)Nc2cccnn2)cc1Br,163239257
C1C(CN1)/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CCOc1cc(Br)cc(N)c1C=C(N)C(=O)N(C)CCC#N,163239257
C1C(CN1)/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CC(NC(=O)Nc1ccccc1Br)C(N)=O,163239257
C1C(CN1)/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CC(C)C1C=CNC(=O)Nc2ccncc2NC(=O)NC(=O)C1,163239257
C1C(CN1)/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CC(=O)Nc1ccc(NC(=O)C(N)=O)cc1Br,163239257
C1C(CN1)/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,Cc1n[nH]c(=O)c2cc(NC(=O)NCC(O)CCC#N)ccc12,163239257
C1C(CN1)/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,O=C1NCCNc2ccccc2NC(=O)NC(=O)N1,163239257
C1C(CN1)/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CC1=C2C(=O)NC(C)C(=O)N2C=CC1CC(=O)NC(=CBr)C[NH3+],163239257
C1C(CN1)/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,COC(CNC(=O)NCC(=O)NC1CC1C)c1ccncc1,163239257
C1C(CN1)/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,O=C(COc1ccc(Br)cc1)Nc1cnc2c(n1)NC(=O)C2,163239257
C1C(CN1)/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CN1C(=O)CNC(=O)NCC(=O)N=C(N)c2ccccc21,163239257
C1C(CN1)/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CCOc1ccc(N)c(-c2n[nH]c(N3CCC(C(N)=O)C3)n2)c1,163239257
C1C(CN1)/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,Cc1ccc(NC(=O)NC(=O)NC2CC(=O)N(C)C2)cc1C,163239257
C1C(CN1)/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CC(=O)c1ccc(NC(=O)NC(=O)NC(C)C(C)C)c(N)c1,163239257
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=CN4,Cc1cccc(-c2c(-c3cccc(O)c3)nn3c(=O)[nH]cnc23)c1,156442188
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=CN4,O=C(Cc1coc(-c2cccc3n[nH]cc23)n1)Nc1ccccc1,156442188
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=CN4,COc1ccc(-c2cn[nH]c2N)cc1Oc1cccc2c1=NCC=2,156442188
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=CN4,CCn1c(NC(=O)c2ccc(C)cc2)nnc1-c1cccc(O)c1,156442188
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=CN4,O=C(C=Cc1ccc2c(c1)NCCO2)N=c1[nH]c2ccccc2[nH]1,156442188
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=CN4,Cc1ccccc1-c1noc(COCc2ccc3nc[nH]c3c2)n1,156442188
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=CN4,O=C(Nc1ccc(-c2ccccn2)cc1)Nc1ccccc1O,156442188
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=CN4,Cc1ccc(C(=O)Nc2cnc(-c3ccc4c(n3)CCCC4)[nH]2)o1,156442188
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=CN4,Cc1ccc2nc(CCn3ccc4[nH]c(=O)ccc4c3=O)cn2c1,156442188
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=CN4,CN(C1=NNC(=O)C1=Cc1ccc(N)c(C=O)c1)c1ccccc1,156442188
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=CN4,CC1=Cc2c(ccnc2-c2nc3ccccc3c(=O)[nH]2)CC(=O)N1,156442188
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=CN4,Cc1c(-c2ccc(O)cc2)nn2c(C3CCOCC3)c(N)cnc12,156442188
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=CN4,Cc1ccc(NC(=O)NCc2nc3c4c(ccc3o2)CNC4)cc1,156442188
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=CN4,CC(O)CNC(=O)c1ccc2c(cnn2-c2ccc(C#N)cc2)c1,156442188
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=CN4,CCc1nc(CNC(=O)c2ccc3cn[nH]c(=O)c3c2)ccc1C,156442188
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=CN4,O=C(OC1Cc2cc3cc[nH]c3cc2C1)c1ccc2cn[nH]c2n1,156442188
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=CN4,COCCNC(C)=NC(=O)c1ccc2c(c1)[nH]c1ncccc12,156442188
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=CN4,Cn1cnnc1Nc1ccc(C=CC(=O)Oc2ccccc2)cc1,156442188
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=CN4,Cc1ccc2[nH]c(Cc3cn(CC4CCCO4)c(CO)n3)nc2c1,156442188
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=CN4,CCCC(O)c1ccc(NC(=O)c2cnc3ccnn3c2C)cc1,156442188
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=CN4,C=CC(=CC)CNC(=O)c1cc(-c2cccc(N=C)c2)n[nH]c1=O,156442188
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=CN4,COc1ccc2[nH]c(NCN)c(C(=O)c3cccc(C#N)c3)c2c1,156442188
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=CN4,Nc1cc(-c2nnc(-c3ccccc3OC3CCCC3)o2)ccn1,156442188
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=CN4,C=Cc1ccc(OCC(=O)N=C2NNc3ccc(C)cc3N2)cc1,156442188
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=CN4,CC(=N)Oc1ccccc1CNC(=O)c1ccc2ncccc2n1,156442188
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=CN4,Nc1cccc(CN(C(=O)N2CCNC(=O)C2)c2ccccc2)c1,156442188
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=CN4,CCC(=O)NN=Cc1ccccc1Oc1ccc(NC)cc1C#N,156442188
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=CN4,C=C(O)CCC1CCCN1C(=O)Nc1ccc(-n2cccn2)cc1,156442188
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=CN4,O=c1c2ccccc2nc(-c2ccccn2)n1CC1CNCCO1,156442188
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=CN4,CC(C)N(C)C(=O)C=Cc1ccc2c(c1)CC=C1C(=O)NN=C1N2,156442188
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=CN4,CC=CC=CC(=CC(=O)N(C)C)NC(=O)c1ccc2nc[nH]c2c1,156442188
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=CN4,CCOc1cc2nc(Nc3ccc(N)c(C)c3)ncc2cc1OC,156442188
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=CN4,CC(C)CN(Cc1ccoc1)C(=O)Nc1cncc2cccnc12,156442188
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=CN4,C=C1C=C(NC(=O)C(C)Nc2ccc3nc4n(c3c2)CCO4)CC1,156442188
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=CN4,C=CNC(C)=NC1=NC(C(=O)OCC)=C(Nc2ccccc2)CC1,156442188
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=CN4,CCCOc1cccnc1NC(=O)Nc1cccc2ncccc12,156442188
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=CN4,C#CCN(C(=O)Nc1cc(C)[nH]c1C)C(=CN)c1ccccc1,156442188
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=CN4,C=C1Oc2ccccc2N(CCCn2cnnc2C)C(=O)C1=CC,156442188
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=CN4,Cc1cccc(C)c1NC(=O)Cn1cnc(C2=CCN=C2)cc1=O,156442188
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=CN4,Cc1cc(OCC(=O)Nc2ncnc3ccccc23)cc(C)c1N,156442188
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=CN4,COc1ccccc1N=Cc1c(N)nc2c3c1C=CCC3=NOC2,156442188
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=CN4,C=NC(=O)C=NNc1cccc(C(=O)N2CCC(=C)C(=CC)C2)c1,156442188
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=CN4,CCNN=Cc1cnc2c3c1NCC3c1cc(OC)ccc1OC2,156442188
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=CN4,CN1C(=O)NC(=O)NC1c1cccc(C=CCc2ccccc2)n1,156442188
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=CN4,CC(=O)NCc1nc(C)ncc1C(=O)Nc1ccc(C)cc1C,156442188
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=CN4,CC=C(C)c1cccc(N(C)NC(=O)Nc2ccnc(OC)c2)c1,156442188
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=CN4,C=c1nc(C)c(C(=O)Cn2c(CC)nc(N)c2C(C)=O)cc1=CC,156442188
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=CN4,C=CCCNC(=O)Nc1cnccc1C=CC(=O)c1cccnc1,156442188
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=CN4,CC(C)CC1=NC(NC(=O)Cc2ccoc2)=Nc2ccccc2N1,156442188
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=CN4,C=C(O)C(=CC)NC(=O)c1cc(NC)nc(-c2cccc(C)c2)n1,156442188
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=C(N4)CO,CCc1ccc(O)cc1-c1n[nH]c(=NC(=O)c2ccccc2)n1CCO,156442376
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=C(N4)CO,CCc1ccc2c(c1)[nH]c1[nH]c(=O)n(Cc3ccncc3OC)c(=O)c12,156442376
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=C(N4)CO,CCC(CO)NC(=O)c1cccc(-n2c(-c3ccccc3)n[nH]c2=O)c1,156442376
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=C(N4)CO,NC(=NC(=O)C=Cc1ccc(O)cc1)c1nc(-c2ccccc2)oc1N,156442376
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=C(N4)CO,Cc1[nH]c(C(=O)NC2CCNC2=O)c2ncc(Oc3ccccc3)cc12,156442376
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=C(N4)CO,CC=Cc1n[nH]c(=O)c2c(NCC)[nH]c(=O)c(Oc3ccccc3C)c12,156442376
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=C(N4)CO,Cc1ccc(O)c(NC(=O)NC(=CN=C2C=NCO2)c2ccccc2)c1,156442376
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=C(N4)CO,C=C(C=N)c1ccc(NC(=O)C(=O)NCC(=O)Nc2ccccc2)cc1,156442376
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=C(N4)CO,COc1cc(-c2nn(C)cc2C(=O)Nc2ccc(C#N)cc2)ccc1O,156442376
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=C(N4)CO,CCOC(=O)c1cccc(C(=O)NN=Cc2cccc3cc[nH]c23)c1,156442376
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=C(N4)CO,CCCc1ccc(CNC(=O)NCC(=O)Nc2nccc3c2=CCC=3)o1,156442376
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=C(N4)CO,Cc1ccc(N(NC(=O)c2ccco2)C(=O)NCc2c[nH]c(C)c2)cc1,156442376
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=C(N4)CO,CC(NC(=O)Nc1ccccc1C(=O)Nc1ccccn1)c1ccco1,156442376
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=C(N4)CO,O=C(Nc1ccc2c(c1)OCO2)Nc1ccc2ncc3c(c2c1)=CCN=3,156442376
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=C(N4)CO,CNC(=O)Nc1ccccc1C(=O)Nc1cc2ccncc2cc1OC,156442376
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=C(N4)CO,CCNC(=O)c1ccccc1-n1nc(-c2ccc3c(c2)OCO3)cc1N,156442376
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=C(N4)CO,CC(=O)Nc1cccc2[nH]c(NC(=O)CCOc3ccccc3C)nc12,156442376
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=C(N4)CO,Cc1ccc(C(=O)NCC(=O)NC2CC2)cc1-c1n[nH]cc1CCCO,156442376
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=C(N4)CO,Cc1ccc(NC(=O)NC(=O)N2CCc3ccccc3C2)cc1NC=O,156442376
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=C(N4)CO,COc1ccc(OC)c(CNC(=O)NCc2nc3cc(C)ccc3[nH]2)c1,156442376
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=C(N4)CO,Cc1cc(N)nc(-c2cccc(C(=O)OC(C)c3ccncc3O)c2)n1,156442376
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=C(N4)CO,Cc1ccccc1OC(=O)c1n[nH]c2ncnc(Oc3ccccc3)c12,156442376
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=C(N4)CO,C=C(O)C(=O)N1CCCc2cc(CC(=O)Nc3nccnc3C)ccc21,156442376
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=C(N4)CO,O=c1cc(Cn2c(CCO)nc3c(c2=O)CCC3)c2ccccc2[nH]1,156442376
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=C(N4)CO,Cc1ccc(Nc2ccc(Oc3c(O)ccn(C)c3=O)cn2)cc1C#N,156442376
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=C(N4)CO,COC1=C(C(=O)Nc2cc(C(=Cc3ccccc3)CO)n[nH]2)CC(C)=N1,156442376
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=C(N4)CO,Cc1ccc(C2=NNC(=O)CNC(=O)NCOc3ccc(C)cc32)cc1,156442376
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=C(N4)CO,CC(=O)CCCc1cc(C(=O)NNC(=O)Cc2ccc(C)c(C)c2)n[nH]1,156442376
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=C(N4)CO,Cc1nn(C)c2nc(C=C(CCO)c3ccc4c(c3)OCO4)c(N)cc12,156442376
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=C(N4)CO,COc1cccc(-c2nc(C)cc(=O)[nH]2)c1OCc1ccc(N)cc1,156442376
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=C(N4)CO,CCOC(=O)CN(C(=O)C=Cc1cc[nH]n1)c1cccc2cccnc12,156442376
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=C(N4)CO,COc1ccc(N(C(=O)c2cc(C)c(N)nn2)c2ccc(O)cc2)cc1,156442376
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=C(N4)CO,NC(=O)CCN1C(=O)CN(c2ccc(NCc3ccccc3)cc2)C1=O,156442376
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=C(N4)CO,CCc1ccc(C(=COc2ccc(OC)nc2)c2nc(C=O)c[nH]2)cn1,156442376
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=C(N4)CO,CCc1nccc(C)c1CNC(=O)C(=O)Nc1ccc(NC(C)=O)cc1,156442376
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=C(N4)CO,CC=C(C)C(=O)c1ccc(NC(=O)Nc2ccnc(C(=O)NC)c2)cc1,156442376
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=C(N4)CO,COC(=O)Cn1cnc(NC(=O)N(C)Cc2cccc3ccccc23)c1,156442376
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=C(N4)CO,Cc1ccc(NC(=O)C(O)=CC=C(N=Nc2ccccc2)C(N)=O)cc1,156442376
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=C(N4)CO,CCC1CCC(NC(=O)CNC(=O)c2noc3c2[nH]c2ccccc23)C1,156442376
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=C(N4)CO,CCc1nc2ccc(NC(=O)C(=O)Nc3ccccc3N(C)C)cc2o1,156442376
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=C(N4)CO,CC=C(CCNC(=O)c1cc(-c2ccccc2)n(CCOC)n1)C(N)=O,156442376
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=C(N4)CO,C=CC(=CC)N(C)C(=O)Cc1c(O)cc(NCc2ccccn2)[nH]c1=O,156442376
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=C(N4)CO,O=C1CC(CN(C(=O)N2CCc3[nH]ccc3C2)c2ccccc2)C(=O)N1,156442376
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=C(N4)CO,CCOC(=O)c1c(N)nc2c(C(C)O)nc(C)cc2c1-c1cccnc1,156442376
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=C(N4)CO,C=CC(=CC)NC(=O)C(=O)NC(=O)Nc1ccc(=C)c(=CC)c1N(C)C,156442376
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=C(N4)CO,COc1c(NC(=O)C(=O)NC(C)CCCN)cccc1-c1cccnc1,156442376
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=C(N4)CO,CN=C1CN(C(=O)C2=Cc3ccccc3C(C)(C)O2)CC(C(=N)O)=CN1,156442376
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=C(N4)CO,CC(C)(c1ccncc1)N(C(=O)CCC(N)=O)c1ccc(C=O)cc1N,156442376
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=C(N4)CO,Cc1ccc(C=CCC(=O)NNC(=O)C2=CC(=O)NC2=N)cc1,156442376
C1=CC2=NC(=CC(=O)N2C=C1)C(=O)NCC3=CC4=C(C=C3)C=C(N4)CO,Cc1cc(CCO)cc(NC(=O)N2CCc3cccnc3C2C)c1O,156442376
CC1=CN2C=C(N=C2C=C1)CN3C=C(N=N3)C4=CN=C5C(=C4)C=CN5,Cc1ccc2nc(-c3cccn4cc(-c5cc(C)n[nH]5)nc34)nn2c1,163239176
CC1=CN2C=C(N=C2C=C1)CN3C=C(N=N3)C4=CN=C5C(=C4)C=CN5,C=C(C)Nc1ccc(-c2nncn2-c2ccc3nn(C)nc3c2)cc1,163239176
CC1=CN2C=C(N=C2C=C1)CN3C=C(N=N3)C4=CN=C5C(=C4)C=CN5,C=Cc1cc(Nc2nnnc3nc(-c4ccccc4)nn23)ccc1C,163239176
CC1=CN2C=C(N=C2C=C1)CN3C=C(N=N3)C4=CN=C5C(=C4)C=CN5,CNc1cc2c(cn1)nnc1nc(-c3cccc4ccccc34)nn12,163239176
CC1=CN2C=C(N=C2C=C1)CN3C=C(N=N3)C4=CN=C5C(=C4)C=CN5,Cc1cc(C)n(-c2ccnc(-c3ccnc4c(C)[nH]nc34)n2)n1,163239176
CC1=CN2C=C(N=C2C=C1)CN3C=C(N=N3)C4=CN=C5C(=C4)C=CN5,CCc1ccc(-c2n[nH]c(N=c3cnn4cccnc4c3C)n2)cc1,163239176
CC1=CN2C=C(N=C2C=C1)CN3C=C(N=N3)C4=CN=C5C(=C4)C=CN5,Cc1cccc(-c2ncn(-c3cnnc(Nc4ccccc4)n3)n2)c1,163239176
CC1=CN2C=C(N=C2C=C1)CN3C=C(N=N3)C4=CN=C5C(=C4)C=CN5,Cn1cc(-c2nc3ccc(-c4ncncn4)cc3[nH]2)c2cccnc21,163239176
CC1=CN2C=C(N=C2C=C1)CN3C=C(N=N3)C4=CN=C5C(=C4)C=CN5,Cc1cnc2[nH]c(=Nc3cccnn3)c(Cn3cc(C)cn3)cc2c1,163239176
CC1=CN2C=C(N=C2C=C1)CN3C=C(N=N3)C4=CN=C5C(=C4)C=CN5,CCc1cccnc1-n1ncc2c(-c3cnc(C)nc3)n[nH]c21,163239176
CC1=CN2C=C(N=C2C=C1)CN3C=C(N=N3)C4=CN=C5C(=C4)C=CN5,C=Nc1nc(-c2ccc(-n3nc(C)c4c(C)ccnc43)cc2)nn1C,163239176
CC1=CN2C=C(N=C2C=C1)CN3C=C(N=N3)C4=CN=C5C(=C4)C=CN5,Cn1cnc2nnc3c(c(-c4ccccc4)nn3-c3ccncc3)c21,163239176
CC1=CN2C=C(N=C2C=C1)CN3C=C(N=N3)C4=CN=C5C(=C4)C=CN5,Cc1nc2cc3ccccc3cc2c2c1cnn2-c1nnn[nH]1,163239176
CC1=CN2C=C(N=C2C=C1)CN3C=C(N=N3)C4=CN=C5C(=C4)C=CN5,CC=C(C)Nc1cccc(-c2ncnc3c2cnc2nc(C)nn23)c1,163239176
CC1=CN2C=C(N=C2C=C1)CN3C=C(N=N3)C4=CN=C5C(=C4)C=CN5,C=CC=Cc1nc(C)ccc1N=Cc1nc2c3cc[nH]c3n(C)n2n1,163239176
CC1=CN2C=C(N=C2C=C1)CN3C=C(N=N3)C4=CN=C5C(=C4)C=CN5,C=C1Cc2nnc3c(Nc4ncccn4)nc4cccc1c4n23,163239176
CC1=CN2C=C(N=C2C=C1)CN3C=C(N=N3)C4=CN=C5C(=C4)C=CN5,C=Cc1nc2c(-c3cnn(C(=C)N)c3)cnn2c2ncc(C)c(C)c12,163239176
CC1=CN2C=C(N=C2C=C1)CN3C=C(N=N3)C4=CN=C5C(=C4)C=CN5,Cc1nc(NN=Cc2ccn(-c3cccnn3)c2)nc2ccccc12,163239176
